material_id,cif,formula,tc
170,"# generated using pymatgen
data_TiP
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.45501468
_cell_length_b   3.45501468
_cell_length_c   11.60299756
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiP
_chemical_formula_sum   'Ti4 P4'
_cell_volume   119.95010352
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.66666667  0.33333333  0.88377072  1
  Ti  Ti1  1  0.33333333  0.66666667  0.38377086  1
  Ti  Ti2  1  0.33333333  0.66666667  0.11622899  1
  Ti  Ti3  1  0.66666667  0.33333333  0.61622885  1
  P  P4  1  0.33333333  0.66666667  0.75000000  1
  P  P5  1  0.66666667  0.33333333  0.25000000  1
  P  P6  1  0.00000000  0.00000000  0.00000000  1
  P  P7  1  0.00000000  0.00000000  0.50000000  1
",Ti4P4,0.002872687291854739
654,"# generated using pymatgen
data_Sc2BeRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.05487985
_cell_length_b   3.05487985
_cell_length_c   7.03631616
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc2BeRh
_chemical_formula_sum   'Sc2 Be1 Rh1'
_cell_volume   65.66494926
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.00000000  0.00000000  0.94653890  1
  Sc  Sc1  1  0.50000000  0.50000000  0.30527288  1
  Be  Be2  1  0.00000000  0.00000000  0.55640674  1
  Rh  Rh3  1  0.50000000  0.50000000  0.69177893  1
",Sc2BeRh,7.26955559947357
972,"# generated using pymatgen
data_Sc3AlC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.46617962
_cell_length_b   4.46617962
_cell_length_c   4.46617962
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc3AlC
_chemical_formula_sum   'Sc3 Al1 C1'
_cell_volume   89.08581482
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.00000000  0.50000000  0.50000000  1
  Sc  Sc1  1  0.50000000  0.50000000  0.00000000  1
  Sc  Sc2  1  0.50000000  0.00000000  0.50000000  1
  Al  Al3  1  0.00000000  0.00000000  0.00000000  1
  C  C4  1  0.50000000  0.50000000  0.50000000  1
",Sc3AlC,0.003222536560573979
938,"# generated using pymatgen
data_TiZnN2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.91534901
_cell_length_b   2.91534901
_cell_length_c   4.78178906
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiZnN2
_chemical_formula_sum   'Ti1 Zn1 N2'
_cell_volume   40.64166786
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.50000000  0.50000000  0.55523028  1
  Zn  Zn1  1  0.00000000  0.00000000  0.03952119  1
  N  N2  1  0.00000000  0.00000000  0.47558629  1
  N  N3  1  0.50000000  0.50000000  0.93966234  1
",TiZnN2,0.000468940882478158
927,"# generated using pymatgen
data_MgSiN2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.93195474
_cell_length_b   2.93195474
_cell_length_c   3.92815596
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgSiN2
_chemical_formula_sum   'Mg1 Si1 N2'
_cell_volume   33.76783736
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.50000000  1
  Si  Si1  1  0.50000000  0.50000000  0.00000000  1
  N  N2  1  0.50000000  0.50000000  0.50000000  1
  N  N3  1  0.00000000  0.00000000  0.00000000  1
",MgSiN2,3.7342706661468332
484,"# generated using pymatgen
data_MgTaO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.93094142
_cell_length_b   2.93094142
_cell_length_c   5.36075202
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgTaO2
_chemical_formula_sum   'Mg1 Ta1 O2'
_cell_volume   46.05109848
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.49960087  1
  Ta  Ta1  1  0.50000000  0.50000000  0.01136306  1
  O  O2  1  0.50000000  0.50000000  0.39282088  1
  O  O3  1  0.00000000  0.00000000  0.10621598  1
",MgTaO2,7.9398218453862
733,"# generated using pymatgen
data_BePCl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.97781920
_cell_length_b   2.97781920
_cell_length_c   7.73789374
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BePCl
_chemical_formula_sum   'Be1 P1 Cl1'
_cell_volume   68.61505457
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.00000000  0.00000000  0.31868761  1
  P  P1  1  0.00000000  0.00000000  0.58161285  1
  Cl  Cl2  1  0.00000000  0.00000000  0.08780786  1
",BePCl,8.326731002333631e-20
95,"# generated using pymatgen
data_AlNi6Ge
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.52203617
_cell_length_b   3.52203617
_cell_length_c   7.04742381
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlNi6Ge
_chemical_formula_sum   'Al1 Ni6 Ge1'
_cell_volume   87.42145161
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00000000  0.00000000  0.00000000  1
  Ni  Ni1  1  0.50000000  0.50000000  0.00000000  1
  Ni  Ni2  1  0.50000000  0.50000000  0.50000000  1
  Ni  Ni3  1  0.50000000  0.00000000  0.25089500  1
  Ni  Ni4  1  0.50000000  0.00000000  0.74910546  1
  Ni  Ni5  1  0.00000000  0.50000000  0.25089500  1
  Ni  Ni6  1  0.00000000  0.50000000  0.74910546  1
  Ge  Ge7  1  0.00000000  0.00000000  0.50000000  1
",AlNi6Ge,3.0214918578578124e-07
563,"# generated using pymatgen
data_BeCo2Ge
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.76039701
_cell_length_b   2.76039701
_cell_length_c   5.27091532
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BeCo2Ge
_chemical_formula_sum   'Be1 Co2 Ge1'
_cell_volume   40.16327651
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.00000000  0.00000000  0.00000000  1
  Co  Co1  1  0.50000000  0.50000000  0.23899034  1
  Co  Co2  1  0.50000000  0.50000000  0.76101059  1
  Ge  Ge3  1  0.00000000  0.00000000  0.50000000  1
",BeCo2Ge,0.0008578319782773302
240,"# generated using pymatgen
data_V2CoS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.07699943
_cell_length_b   6.07699943
_cell_length_c   5.69589389
_cell_angle_alpha   114.74972091
_cell_angle_beta   114.74972091
_cell_angle_gamma   30.30466447
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2CoS4
_chemical_formula_sum   'V2 Co1 S4'
_cell_volume   95.63793124
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.73944547  0.73944547  0.68889052  1
  V  V1  1  0.26055522  0.26055522  0.31110801  1
  Co  Co2  1  0.00000000  0.00000000  0.00000000  1
  S  S3  1  0.63463857  0.63463857  0.97583375  1
  S  S4  1  0.36536211  0.36536211  0.02416478  1
  S  S5  1  0.89826537  0.89826537  0.56116686  1
  S  S6  1  0.10173531  0.10173531  0.43883167  1
",V2CoS4,2.825509120421127
742,"# generated using pymatgen
data_Nb3Ga
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.11923253
_cell_length_b   5.11923253
_cell_length_c   5.11923253
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nb3Ga
_chemical_formula_sum   'Nb6 Ga2'
_cell_volume   134.15738044
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.25000000  0.00000000  0.50000000  1
  Nb  Nb1  1  0.75000000  0.00000000  0.50000000  1
  Nb  Nb2  1  0.00000000  0.50000000  0.25000000  1
  Nb  Nb3  1  0.00000000  0.50000000  0.75000000  1
  Nb  Nb4  1  0.50000000  0.75000000  0.00000000  1
  Nb  Nb5  1  0.50000000  0.25000000  0.00000000  1
  Ga  Ga6  1  0.00000000  0.00000000  0.00000000  1
  Ga  Ga7  1  0.50000000  0.50000000  0.50000000  1
",Nb6Ga2,1.5021661431802429
863,"# generated using pymatgen
data_TiHN2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.94505183
_cell_length_b   2.94505183
_cell_length_c   4.02988698
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiHN2
_chemical_formula_sum   'Ti1 H1 N2'
_cell_volume   34.95254069
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.00000000  0.00000000  0.49841247  1
  H  H1  1  0.50000000  0.50000000  0.14816772  1
  N  N2  1  0.50000000  0.50000000  0.40830087  1
  N  N3  1  0.00000000  0.00000000  0.95511717  1
",TiHN2,5.458700233990909
574,"# generated using pymatgen
data_BeCrFe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.78700525
_cell_length_b   3.78700525
_cell_length_c   3.78700525
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BeCrFe2
_chemical_formula_sum   'Be1 Cr1 Fe2'
_cell_volume   38.40366959
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.50000000  0.50000000  0.50000000  1
  Cr  Cr1  1  0.00000000  0.00000000  0.00000000  1
  Fe  Fe2  1  0.25000000  0.25000000  0.25000000  1
  Fe  Fe3  1  0.75000000  0.75000000  0.75000000  1
",BeCrFe2,3.295219745042282
690,"# generated using pymatgen
data_TiCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.07854175
_cell_length_b   3.07854175
_cell_length_c   5.83801463
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiCu
_chemical_formula_sum   'Ti2 Cu2'
_cell_volume   55.32931248
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.50000000  0.00000000  0.35476923  1
  Ti  Ti1  1  0.00000000  0.50000000  0.64523148  1
  Cu  Cu2  1  0.50000000  0.00000000  0.88997546  1
  Cu  Cu3  1  0.00000000  0.50000000  0.11002525  1
",Ti2Cu2,0.34258594934024594
460,"# generated using pymatgen
data_TiPd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.87059559
_cell_length_b   3.87059559
_cell_length_c   3.87059559
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiPd3
_chemical_formula_sum   'Ti1 Pd3'
_cell_volume   57.98736734
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.00000000  0.00000000  0.00000000  1
  Pd  Pd1  1  0.50000000  0.50000000  0.00000000  1
  Pd  Pd2  1  0.50000000  0.00000000  0.50000000  1
  Pd  Pd3  1  0.00000000  0.50000000  0.50000000  1
",TiPd3,3.488300613265814e-05
891,"# generated using pymatgen
data_BaInO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.20049382
_cell_length_b   4.20049382
_cell_length_c   4.20049382
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaInO3
_chemical_formula_sum   'Ba1 In1 O3'
_cell_volume   74.11413594
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.50000000  0.50000000  0.50000000  1
  In  In1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.50000000  0.00000000  0.00000000  1
  O  O3  1  0.00000000  0.50000000  0.00000000  1
  O  O4  1  0.00000000  0.00000000  0.50000000  1
",BaInO3,0.008609903124914813
553,"# generated using pymatgen
data_ZnCo2Ge
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.99872775
_cell_length_b   3.99872775
_cell_length_c   3.99872775
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnCo2Ge
_chemical_formula_sum   'Zn1 Co2 Ge1'
_cell_volume   45.21166624
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.50000000  0.50000000  0.50000000  1
  Co  Co1  1  0.25000000  0.25000000  0.25000000  1
  Co  Co2  1  0.75000000  0.75000000  0.75000000  1
  Ge  Ge3  1  0.00000000  0.00000000  0.00000000  1
",ZnCo2Ge,7.10405305644633e-05
857,"# generated using pymatgen
data_GaNF2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.19802542
_cell_length_b   3.19802542
_cell_length_c   3.87354668
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GaNF2
_chemical_formula_sum   'Ga1 N1 F2'
_cell_volume   39.61618188
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.50000000  0.50000000  0.75577810  1
  N  N1  1  0.00000000  0.00000000  0.80768563  1
  F  F2  1  0.00000000  0.00000000  0.17600126  1
  F  F3  1  0.50000000  0.50000000  0.27053233  1
",GaNF2,5.189565875962858
959,"# generated using pymatgen
data_MnV
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.83638627
_cell_length_b   2.83638627
_cell_length_c   2.83638627
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnV
_chemical_formula_sum   'Mn1 V1'
_cell_volume   22.81897448
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.00000000  0.00000000  0.00000000  1
  V  V1  1  0.50000000  0.50000000  0.50000000  1
",MnV,4.015618644903975
206,"# generated using pymatgen
data_VSnO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.65697014
_cell_length_b   4.65697014
_cell_length_c   3.03277255
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.67569655
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VSnO4
_chemical_formula_sum   'V1 Sn1 O4'
_cell_volume   65.76828949
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.50000000  0.50000000  0.00000000  1
  Sn  Sn1  1  0.00000000  0.00000000  0.50000000  1
  O  O2  1  0.78990152  0.78990152  0.00000000  1
  O  O3  1  0.31384395  0.68615621  0.50000000  1
  O  O4  1  0.21009865  0.21009865  0.00000000  1
  O  O5  1  0.68615621  0.31384395  0.50000000  1
",VSnO4,0.004494854314459673
392,"# generated using pymatgen
data_GaCuSe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.71238232
_cell_length_b   3.71238232
_cell_length_c   5.16824571
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GaCuSe2
_chemical_formula_sum   'Ga1 Cu1 Se2'
_cell_volume   71.22763825
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.50000000  0.50000000  0.50000000  1
  Cu  Cu1  1  0.00000000  0.00000000  0.00000000  1
  Se  Se2  1  0.00000000  0.00000000  0.50000000  1
  Se  Se3  1  0.50000000  0.50000000  0.00000000  1
",GaCuSe2,5.018553651403576
794,"# generated using pymatgen
data_LiCl2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.68354206
_cell_length_b   4.12354896
_cell_length_c   5.10913700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCl2
_chemical_formula_sum   'Li1 Cl2'
_cell_volume   56.53626445
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50000000  0.50000000  0.50000000  1
  Cl  Cl1  1  0.00000000  0.00000000  0.50000000  1
  Cl  Cl2  1  0.50000000  0.50000000  0.00000000  1
",LiCl2,9.081481605829543
870,"# generated using pymatgen
data_NaP2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.28582076
_cell_length_b   3.87312743
_cell_length_c   5.15003092
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaP2
_chemical_formula_sum   'Na1 P2'
_cell_volume   65.54136632
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.50000000  0.00000000  0.97571317  1
  P  P1  1  0.50000000  0.50000000  0.40738259  1
  P  P2  1  0.00000000  0.50000000  0.67531403  1
",NaP2,2.349071407888657
397,"# generated using pymatgen
data_FeS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.54082830
_cell_length_b   3.54082830
_cell_length_c   5.04140318
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeS
_chemical_formula_sum   'Fe2 S2'
_cell_volume   63.20641613
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.50000000  0.50000000  0.00000000  1
  Fe  Fe1  1  0.00000000  0.00000000  0.00000000  1
  S  S2  1  0.50000000  0.00000000  0.23939131  1
  S  S3  1  0.00000000  0.50000000  0.76060925  1
",Fe2S2,1.4649470643712602e-05
766,"# generated using pymatgen
data_ClF2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.91528945
_cell_length_b   2.66121491
_cell_length_c   4.61092387
_cell_angle_alpha   90.00000000
_cell_angle_beta   94.98900311
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ClF2
_chemical_formula_sum   'Cl1 F2'
_cell_volume   47.86116714
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cl  Cl0  1  0.50000000  0.00000000  0.00000000  1
  F  F1  1  0.21898754  0.00000000  0.26924611  1
  F  F2  1  0.78101255  0.00000000  0.73075494  1
",ClF2,3.1624278807028263
928,"# generated using pymatgen
data_Mg(SiN)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.95968162
_cell_length_b   2.95968162
_cell_length_c   7.00528532
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(SiN)2
_chemical_formula_sum   'Mg1 Si2 N2'
_cell_volume   61.36430513
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.50000000  1
  Si  Si1  1  0.50000000  0.50000000  0.16164656  1
  Si  Si2  1  0.50000000  0.50000000  0.83835412  1
  N  N3  1  0.00000000  0.50000000  0.69900039  1
  N  N4  1  0.50000000  0.00000000  0.30100029  1
",MgSi2N2,1.201259000578367
